"ID","Description","ONTOLOGY","Count","p.adjust","geneID"
"GO:0007030","Golgi organization","BP",2,0.235712279283068,"Q7Z460/Q8TBA6"
"GO:0009791","post-embryonic development","BP",2,0.235712279283068,"P51649/Q14643"
"GO:0046545","development of primary female sexual characteristics","BP",2,0.235712279283068,"O75874/P50281"
"GO:1901215","negative regulation of neuron death","BP",3,0.235712279283068,"P30530/P48506/Q07954"
"GO:0001780","neutrophil homeostasis","BP",1,0.235712279283068,"P30530"
"GO:0009251","glucan catabolic process","BP",1,0.235712279283068,"P11216"
"GO:0033630","positive regulation of cell adhesion mediated by integrin","BP",1,0.235712279283068,"O00592"
"GO:0034138","toll-like receptor 3 signaling pathway","BP",1,0.235712279283068,"Q03135"
"GO:0036019","endolysosome","CC",1,0.235712279283068,"P07711"
"GO:0036152","phosphatidylethanolamine acyl-chain remodeling","BP",1,0.235712279283068,"P47712"
"GO:0042532","negative regulation of tyrosine phosphorylation of STAT protein","BP",1,0.235712279283068,"Q03135"
"GO:0046514","ceramide catabolic process","BP",1,0.235712279283068,"P07602"
"GO:0051010","microtubule plus-end binding","MF",1,0.235712279283068,"Q7Z460"
"GO:0051497","negative regulation of stress fiber assembly","BP",1,0.235712279283068,"Q7Z460"
"GO:0055069","zinc ion homeostasis","BP",1,0.235712279283068,"Q15043"
"GO:0060004","reflex","BP",1,0.235712279283068,"P17302"
"GO:0071467","cellular response to pH","BP",1,0.235712279283068,"P17302"
"GO:2000641","regulation of early endosome to late endosome transport","BP",1,0.235712279283068,"P26038"
"GO:1903320","regulation of protein modification by small protein conjugation or removal","BP",3,0.236654067081165,"P05161/P48506/Q03135"
"GO:0052689","carboxylic ester hydrolase activity","MF",2,0.236790353452808,"J3KQ48/P47712"
"GO:0061097","regulation of protein tyrosine kinase activity","BP",2,0.23815872080157,"Q03135/Q14764"
"GO:0009226","nucleotide-sugar biosynthetic process","BP",1,0.23815872080157,"O60701"
"GO:0035635","entry of bacterium into host cell","BP",1,0.23815872080157,"Q03135"
"GO:0035729","cellular response to hepatocyte growth factor stimulus","BP",1,0.23815872080157,"P48506"
"GO:0043596","nuclear replication fork","CC",1,0.23815872080157,"P25205"
"GO:0048486","parasympathetic nervous system development","BP",1,0.23815872080157,"A0A024R412"
"GO:0051900","regulation of mitochondrial depolarization","BP",1,0.23815872080157,"P48506"
"GO:0072311","glomerular epithelial cell differentiation","BP",1,0.23815872080157,"O00592"
"GO:0090195","chemokine secretion","BP",1,0.23815872080157,"Q07954"
"GO:0098644","complex of collagen trimers","CC",1,0.23815872080157,"P20908"
"GO:1903651","positive regulation of cytoplasmic transport","BP",1,0.23815872080157,"P26038"
"GO:0043523","regulation of neuron apoptotic process","BP",3,0.238184272094164,"P30530/P48506/Q07954"
"GO:0000784","nuclear chromosome, telomeric region","CC",2,0.238947497968874,"P25205/P33992"
"GO:0030282","bone mineralization","BP",2,0.238947497968874,"P05161/P17302"
"GO:0008406","gonad development","BP",3,0.239660158269491,"O75874/P17302/P50281"
"GO:0042445","hormone metabolic process","BP",3,0.239660158269491,"P49189/Q04828/Q53GQ0"
"GO:0004629","phospholipase C activity","MF",1,0.239660158269491,"P30101"
"GO:0008171","O-methyltransferase activity","MF",1,0.239660158269491,"O95671"
"GO:0019865","immunoglobulin binding","MF",1,0.239660158269491,"P17931"
"GO:0030859","polarized epithelial cell differentiation","BP",1,0.239660158269491,"P26038"
"GO:0042135","neurotransmitter catabolic process","BP",1,0.239660158269491,"P51649"
"GO:0044247","cellular polysaccharide catabolic process","BP",1,0.239660158269491,"P11216"
"GO:0050901","leukocyte tethering or rolling","BP",1,0.239660158269491,"P05556"
"GO:0051084","'de novo' posttranslational protein folding","BP",1,0.239660158269491,"Q96HE7"
"GO:0051861","glycolipid binding","MF",1,0.239660158269491,"P07602"
"GO:1904886","beta-catenin destruction complex disassembly","BP",1,0.239660158269491,"Q03135"
"GO:2000810","regulation of bicellular tight junction assembly","BP",1,0.239660158269491,"P17302"
"GO:0043666","regulation of phosphoprotein phosphatase activity","BP",2,0.241079763455931,"P17931/P19525"
"GO:0007411","axon guidance","BP",3,0.241928508268759,"A0A024R412/Q07954/Q13509"
"GO:0015850","organic hydroxy compound transport","BP",3,0.241928508268759,"Q03135/Q04828/Q07954"
"GO:0042593","glucose homeostasis","BP",3,0.241928508268759,"P48506/P55809/Q07954"
"GO:0030183","B cell differentiation","BP",2,0.242265045640707,"P05556/P50281"
"GO:0031143","pseudopodium","CC",1,0.242265045640707,"P26038"
"GO:0035338","long-chain fatty-acyl-CoA biosynthetic process","BP",1,0.242265045640707,"Q53GQ0"
"GO:0042827","platelet dense granule","CC",1,0.242265045640707,"Q14643"
"GO:0050860","negative regulation of T cell receptor signaling pathway","BP",1,0.242265045640707,"P17931"
"GO:0060544","regulation of necroptotic process","BP",1,0.242265045640707,"Q03135"
"GO:0071404","cellular response to low-density lipoprotein particle stimulus","BP",1,0.242265045640707,"P05556"
"GO:0033500","carbohydrate homeostasis","BP",3,0.242265045640707,"P48506/P55809/Q07954"
"GO:0009612","response to mechanical stimulus","BP",3,0.244586155331674,"P17302/P48506/P50281"
"GO:0043202","lysosomal lumen","CC",2,0.245250471650106,"P07602/P07711"
"GO:0097485","neuron projection guidance","BP",3,0.245250471650106,"A0A024R412/Q07954/Q13509"
"GO:0007020","microtubule nucleation","BP",1,0.245250471650106,"Q7Z460"
"GO:0019956","chemokine binding","MF",1,0.245250471650106,"P05556"
"GO:0031281","positive regulation of cyclase activity","BP",1,0.245250471650106,"P16035"
"GO:0061162","establishment of monopolar cell polarity","BP",1,0.245250471650106,"P26038"
"GO:0070633","transepithelial transport","BP",1,0.245250471650106,"Q14643"
"GO:0071677","positive regulation of mononuclear cell migration","BP",1,0.245250471650106,"P17931"
"GO:0071800","podosome assembly","BP",1,0.245250471650106,"P26038"
"GO:0030968","endoplasmic reticulum unfolded protein response","BP",2,0.246324153084894,"P19525/Q96HE7"
"GO:0045137","development of primary sexual characteristics","BP",3,0.246324153084894,"O75874/P17302/P50281"
"GO:0004623","phospholipase A2 activity","MF",1,0.246324153084894,"P47712"
"GO:0006862","nucleotide transport","BP",1,0.246324153084894,"P17302"
"GO:0007026","negative regulation of microtubule depolymerization","BP",1,0.246324153084894,"Q7Z460"
"GO:0032232","negative regulation of actin filament bundle assembly","BP",1,0.246324153084894,"Q7Z460"
"GO:0032528","microvillus organization","BP",1,0.246324153084894,"O00592"
"GO:0042451","purine nucleoside biosynthetic process","BP",1,0.246324153084894,"P20839"
"GO:0043236","laminin binding","MF",1,0.246324153084894,"P17931"
"GO:0046129","purine ribonucleoside biosynthetic process","BP",1,0.246324153084894,"P20839"
"GO:0051349","positive regulation of lyase activity","BP",1,0.246324153084894,"P16035"
"GO:0051882","mitochondrial depolarization","BP",1,0.246324153084894,"P48506"
"GO:0055022","negative regulation of cardiac muscle tissue growth","BP",1,0.246324153084894,"P17302"
"GO:0061117","negative regulation of heart growth","BP",1,0.246324153084894,"P17302"
"GO:0061339","establishment or maintenance of monopolar cell polarity","BP",1,0.246324153084894,"P26038"
"GO:0071888","macrophage apoptotic process","BP",1,0.246324153084894,"P07711"
"GO:0046578","regulation of Ras protein signal transduction","BP",3,0.246324153084894,"P05556/P16035/Q9Y4F1"
"GO:0042180","cellular ketone metabolic process","BP",3,0.247331334259241,"P55809/Q03135/Q04828"
"GO:0002040","sprouting angiogenesis","BP",2,0.247887240245704,"P05556/P08648"
"GO:0001702","gastrulation with mouth forming second","BP",1,0.249104542438005,"O60701"
"GO:0005217","intracellular ligand-gated ion channel activity","MF",1,0.249104542438005,"Q14643"
"GO:0021854","hypothalamus development","BP",1,0.249104542438005,"A0A024R412"
"GO:0034035","purine ribonucleoside bisphosphate metabolic process","BP",1,0.249104542438005,"O95340"
"GO:0036151","phosphatidylcholine acyl-chain remodeling","BP",1,0.249104542438005,"P47712"
"GO:0050427","3'-phosphoadenosine 5'-phosphosulfate metabolic process","BP",1,0.249104542438005,"O95340"
"GO:0072010","glomerular epithelium development","BP",1,0.249104542438005,"O00592"
"GO:0072643","interferon-gamma secretion","BP",1,0.249104542438005,"P05161"
"GO:0006720","isoprenoid metabolic process","BP",2,0.250522990030447,"Q04828/Q07954"
"GO:0051928","positive regulation of calcium ion transport","BP",2,0.250522990030447,"P17931/Q03135"
"GO:0055088","lipid homeostasis","BP",2,0.250522990030447,"Q03135/Q04828"
"GO:0046777","protein autophosphorylation","BP",3,0.250522990030447,"P19525/Q03135/Q14764"
"GO:0002080","acrosomal membrane","CC",1,0.250522990030447,"Q03135"
"GO:0006085","acetyl-CoA biosynthetic process","BP",1,0.250522990030447,"P10515"
"GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","MF",1,0.250522990030447,"Q04828"
"GO:0035728","response to hepatocyte growth factor","BP",1,0.250522990030447,"P48506"
"GO:0070566","adenylyltransferase activity","MF",1,0.250522990030447,"O95340"
"GO:0086014","atrial cardiac muscle cell action potential","BP",1,0.250522990030447,"P17302"
"GO:0086026","atrial cardiac muscle cell to AV node cell signaling","BP",1,0.250522990030447,"P17302"
"GO:0086066","atrial cardiac muscle cell to AV node cell communication","BP",1,0.250522990030447,"P17302"
"GO:1900027","regulation of ruffle assembly","BP",1,0.250522990030447,"Q03135"
"GO:1901017","negative regulation of potassium ion transmembrane transporter activity","BP",1,0.250522990030447,"Q03135"
"GO:0030246","carbohydrate binding","MF",3,0.250522990030447,"P13674/P13807/P17931"
"GO:0044706","multi-multicellular organism process","BP",3,0.250522990030447,"P08648/P17302/Q9UNF1"
"GO:0099106","ion channel regulator activity","MF",2,0.250522990030447,"Q03135/Q14643"
"GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","BP",2,0.250522990030447,"P17931/P48506"
"GO:0034101","erythrocyte homeostasis","BP",2,0.251312099307838,"P05161/P30530"
"GO:0051209","release of sequestered calcium ion into cytosol","BP",2,0.251312099307838,"Q14643/Q96HE7"
"GO:0051283","negative regulation of sequestering of calcium ion","BP",2,0.251312099307838,"Q14643/Q96HE7"
"GO:0000272","polysaccharide catabolic process","BP",1,0.251312099307838,"P11216"
"GO:0010874","regulation of cholesterol efflux","BP",1,0.251312099307838,"Q07954"
"GO:0035371","microtubule plus-end","CC",1,0.251312099307838,"Q7Z460"
"GO:0045577","regulation of B cell differentiation","BP",1,0.251312099307838,"P50281"
"GO:0048520","positive regulation of behavior","BP",1,0.251312099307838,"P17302"
"GO:0050998","nitric-oxide synthase binding","MF",1,0.251312099307838,"Q03135"
"GO:0070886","positive regulation of calcineurin-NFAT signaling cascade","BP",1,0.251312099307838,"Q9NZU5"
"GO:0071425","hematopoietic stem cell proliferation","BP",1,0.251312099307838,"P19525"
"GO:0099604","ligand-gated calcium channel activity","MF",1,0.251312099307838,"Q14643"
"GO:0106058","positive regulation of calcineurin-mediated signaling","BP",1,0.251312099307838,"Q9NZU5"
"GO:1901661","quinone metabolic process","BP",1,0.251312099307838,"Q04828"
"GO:0051282","regulation of sequestering of calcium ion","BP",2,0.252246363950439,"Q14643/Q96HE7"
"GO:1903052","positive regulation of proteolysis involved in cellular protein catabolic process","BP",2,0.253906261521963,"P48506/Q03135"
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","BP",2,0.253956675248952,"P48506/Q03135"
"GO:0000146","microfilament motor activity","MF",1,0.253956675248952,"A0A0A0MRM8"
"GO:0031114","regulation of microtubule depolymerization","BP",1,0.253956675248952,"Q7Z460"
"GO:0032373","positive regulation of sterol transport","BP",1,0.253956675248952,"Q07954"
"GO:0032376","positive regulation of cholesterol transport","BP",1,0.253956675248952,"Q07954"
"GO:0035024","negative regulation of Rho protein signal transduction","BP",1,0.253956675248952,"P05556"
"GO:0048485","sympathetic nervous system development","BP",1,0.253956675248952,"A0A024R412"
"GO:0055093","response to hyperoxia","BP",1,0.253956675248952,"Q03135"
"GO:0005777","peroxisome","CC",2,0.256956240560418,"O75874/Q96CN7"
"GO:0042579","microbody","CC",2,0.256956240560418,"O75874/Q96CN7"
"GO:0044262","cellular carbohydrate metabolic process","BP",3,0.25734787997765,"O75874/P11216/P13807"
"GO:0004033","aldo-keto reductase (NADP) activity","MF",1,0.25734787997765,"Q04828"
"GO:0005544","calcium-dependent phospholipid binding","MF",1,0.25734787997765,"P47712"
"GO:0071359","cellular response to dsRNA","BP",1,0.25734787997765,"Q03135"
"GO:1903205","regulation of hydrogen peroxide-induced cell death","BP",1,0.25734787997765,"P07602"
"GO:0005770","late endosome","CC",3,0.25775956606936,"P07602/P07711/P17302"
"GO:0003071","renal system process involved in regulation of systemic arterial blood pressure","BP",1,0.259582646714722,"P17302"
"GO:0006658","phosphatidylserine metabolic process","BP",1,0.259582646714722,"P47712"
"GO:0007350","blastoderm segmentation","BP",1,0.259582646714722,"A0A024R412"
"GO:0034453","microtubule anchoring","BP",1,0.259582646714722,"Q7Z460"
"GO:0036010","protein localization to endosome","BP",1,0.259582646714722,"P26038"
"GO:0045648","positive regulation of erythrocyte differentiation","BP",1,0.259582646714722,"P05161"
"GO:0050482","arachidonic acid secretion","BP",1,0.259582646714722,"P47712"
"GO:0051294","establishment of spindle orientation","BP",1,0.259582646714722,"Q7Z460"
"GO:1903055","positive regulation of extracellular matrix organization","BP",1,0.259582646714722,"Q7Z460"
"GO:1903963","arachidonate transport","BP",1,0.259582646714722,"P47712"
"GO:0035296","regulation of tube diameter","BP",2,0.25970207702808,"P17302/Q03135"
"GO:0097746","regulation of blood vessel diameter","BP",2,0.25970207702808,"P17302/Q03135"
"GO:0019838","growth factor binding","MF",2,0.260788869303711,"A0A024R412/P20908"
"GO:0034620","cellular response to unfolded protein","BP",2,0.260788869303711,"P19525/Q96HE7"
"GO:0051208","sequestering of calcium ion","BP",2,0.260788869303711,"Q14643/Q96HE7"
"GO:0034123","positive regulation of toll-like receptor signaling pathway","BP",1,0.261753225949095,"Q03135"
"GO:0035336","long-chain fatty-acyl-CoA metabolic process","BP",1,0.261753225949095,"Q53GQ0"
"GO:0040001","establishment of mitotic spindle localization","BP",1,0.261753225949095,"Q7Z460"
"GO:0044295","axonal growth cone","CC",1,0.261753225949095,"Q07954"
"GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","BP",1,0.261753225949095,"P17302"
"GO:0098911","regulation of ventricular cardiac muscle cell action potential","BP",1,0.261753225949095,"Q03135"
"GO:0048863","stem cell differentiation","BP",3,0.263050023707052,"A0A024R412/B4DHE8/P19525"
"GO:0006909","phagocytosis","BP",3,0.263053255903314,"P05556/P30530/Q07954"
"GO:0051250","negative regulation of lymphocyte activation","BP",2,0.263053255903314,"P17931/P30530"
"GO:0000776","kinetochore","CC",2,0.263053255903314,"Q2NKX8/Q7Z460"
"GO:0050680","negative regulation of epithelial cell proliferation","BP",2,0.263053255903314,"P17302/Q03135"
"GO:0003755","peptidyl-prolyl cis-trans isomerase activity","MF",1,0.263053255903314,"Q96AY3"
"GO:0006458","'de novo' protein folding","BP",1,0.263053255903314,"Q96HE7"
"GO:0006541","glutamine metabolic process","BP",1,0.263053255903314,"P51649"
"GO:0007205","protein kinase C-activating G protein-coupled receptor signaling pathway","BP",1,0.263053255903314,"Q07954"
"GO:0015012","heparan sulfate proteoglycan biosynthetic process","BP",1,0.263053255903314,"O60701"
"GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","BP",1,0.263053255903314,"P26038"
